"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type"
"GO102_22_V4_1464","17:13:00","17:13:00","11","5","0","0"
"GO102_22_V4_1464","17:15:00","17:15:00","2","6","0","0"
"GO102_22_V4_1464","17:18:00","17:18:00","25","7","0","0"
"GO102_22_V4_1464","17:23:00","17:23:00","72","8","0","0"
"GO102_22_V4_1466","17:42:00","17:42:00","349","1","0","0"
"GO102_22_V4_1466","17:54:00","17:54:00","214","2","0","0"
"GO102_22_V4_1466","18:03:00","18:03:00","56","3","0","0"
"GO102_22_V4_1466","18:05:00","18:05:00","130","4","0","0"
"GO102_22_V4_1466","18:07:00","18:07:00","11","5","0","0"
"GO102_22_V4_1466","18:09:00","18:09:00","2","6","0","0"
"GO102_22_V4_1466","18:12:00","18:12:00","25","7","0","0"
"GO102_22_V4_1466","18:18:00","18:18:00","72","8","0","0"
"GO102_22_V4_1468","18:11:00","18:11:00","349","1","0","0"
"GO102_22_V4_1468","18:23:00","18:23:00","214","2","0","0"
"GO102_22_V4_1468","18:32:00","18:32:00","56","3","0","0"
"GO102_22_V4_1468","18:34:00","18:34:00","130","4","0","0"
"GO102_22_V4_1468","18:36:00","18:36:00","11","5","0","0"
"GO102_22_V4_1468","18:38:00","18:38:00","2","6","0","0"
"GO102_22_V4_1468","18:41:00","18:41:00","25","7","0","0"
"GO102_22_V4_1468","18:46:00","18:46:00","72","8","0","0"
"GO102_22_V4_1472","19:21:00","19:21:00","349","1","0","0"
"GO102_22_V4_1472","19:33:00","19:33:00","214","2","0","0"
"GO102_22_V4_1472","19:42:00","19:42:00","56","3","0","0"
"GO102_22_V4_1472","19:44:00","19:44:00","130","4","0","0"
"GO102_22_V4_1472","19:46:00","19:46:00","11","5","0","0"
"GO102_22_V4_1472","19:48:00","19:48:00","2","6","0","0"
"GO102_22_V4_1472","19:51:00","19:51:00","25","7","0","0"
"GO102_22_V4_1472","19:56:00","19:56:00","72","8","0","0"
"GO102_22_V4_1501","00:20:00","00:20:00","91","1","0","0"
"GO102_22_V4_1501","00:25:00","00:25:00","40","2","0","0"
"GO102_22_V4_1501","00:31:00","00:31:00","205","3","0","0"
"GO102_22_V4_1501","00:39:00","00:39:00","92","4","0","0"
"GO102_22_V4_1501","00:44:00","00:44:00","213","5","0","0"
"GO102_22_V4_1501","00:47:00","00:47:00","39","6","0","0"
"GO102_22_V4_1501","00:50:00","00:50:00","132","7","0","0"
"GO102_22_V4_1501","00:53:00","00:53:00","127","8","0","0"
"GO102_22_V4_1501","00:55:00","00:55:00","152","9","0","0"
"GO102_22_V4_1501","00:56:00","00:56:00","63","10","0","0"
"GO102_22_V4_1501","00:58:00","00:58:00","359","11","0","0"
"GO102_22_V4_1501","01:04:00","01:04:00","86","12","1","1"
"GO102_22_V4_1501","01:08:00","01:09:00","102","13","0","0"
"GO102_22_V4_1501","01:12:00","01:12:00","107","14","0","0"
"GO102_22_V4_1501","01:27:00","01:27:00","237","15","0","0"
"GO102_22_V4_1502","00:13:00","00:13:00","237","1","0","0"
"GO102_22_V4_1502","00:30:00","00:30:00","107","2","0","0"
"GO102_22_V4_1502","00:34:00","00:35:00","102","3","0","0"
"GO102_22_V4_1502","00:43:00","00:43:00","359","4","0","0"
"GO102_22_V4_1502","00:44:00","00:44:00","63","5","0","0"
"GO102_22_V4_1502","00:46:00","00:46:00","152","6","0","0"
"GO102_22_V4_1502","00:47:00","00:47:00","127","7","0","0"
"GO102_22_V4_1502","00:51:00","00:51:00","132","8","0","0"
"GO102_22_V4_1502","00:54:00","00:54:00","39","9","0","0"
"GO102_22_V4_1502","00:57:00","00:57:00","213","10","0","0"
"GO102_22_V4_1502","01:02:00","01:02:00","92","11","0","0"
"GO102_22_V4_1502","01:09:00","01:09:00","205","12","0","0"
"GO102_22_V4_1502","01:14:00","01:14:00","40","13","0","0"
"GO102_22_V4_1502","01:22:00","01:22:00","91","14","0","0"
"GO102_22_V4_1503","00:52:00","00:52:00","91","1","0","0"
"GO102_22_V4_1503","00:57:00","00:57:00","40","2","0","0"
"GO102_22_V4_1503","01:03:00","01:03:00","205","3","0","0"
"GO102_22_V4_1503","01:10:00","01:10:00","92","4","0","0"
"GO102_22_V4_1503","01:15:00","01:15:00","213","5","0","0"
"GO102_22_V4_1503","01:18:00","01:18:00","39","6","0","0"
"GO102_22_V4_1503","01:21:00","01:21:00","132","7","0","0"
"GO102_22_V4_1503","01:23:00","01:23:00","127","8","0","0"
"GO102_22_V4_1503","01:26:00","01:26:00","152","9","0","0"
"GO102_22_V4_1503","01:35:00","01:35:00","86","10","1","1"
"GO102_22_V4_1503","01:39:00","01:40:00","102","11","0","0"
"GO102_22_V4_1503","01:44:00","01:44:00","107","12","0","0"
"GO102_22_V4_1503","01:59:00","01:59:00","237","13","0","0"
"GO102_22_V4_1504","03:09:00","03:09:00","237","1","0","0"
"GO102_22_V4_1504","03:26:00","03:26:00","107","2","0","0"
"GO102_22_V4_1504","03:30:00","03:31:00","102","3","0","0"
"GO102_22_V4_1504","03:40:00","03:40:00","63","4","0","0"
"GO102_22_V4_1504","03:42:00","03:42:00","152","5","0","0"
"GO102_22_V4_1504","03:44:00","03:44:00","127","6","0","0"
"GO102_22_V4_1504","03:47:00","03:47:00","132","7","0","0"
"GO102_22_V4_1504","03:50:00","03:50:00","39","8","0","0"
"GO102_22_V4_1504","03:53:00","03:53:00","213","9","0","0"
"GO102_22_V4_1504","03:58:00","03:58:00","92","10","0","0"
"GO102_22_V4_1504","04:05:00","04:05:00","205","11","0","0"
"GO102_22_V4_1504","04:10:00","04:10:00","40","12","0","0"
"GO102_22_V4_1504","04:18:00","04:18:00","91","13","0","0"
"GO102_22_V4_1505","01:52:00","01:52:00","91","1","0","0"
"GO102_22_V4_1505","01:57:00","01:57:00","40","2","0","0"
"GO102_22_V4_1505","02:03:00","02:03:00","205","3","0","0"
"GO102_22_V4_1505","02:10:00","02:10:00","92","4","0","0"
"GO102_22_V4_1505","02:15:00","02:15:00","213","5","0","0"
"GO102_22_V4_1505","02:18:00","02:18:00","39","6","0","0"
"GO102_22_V4_1505","02:21:00","02:21:00","132","7","0","0"
"GO102_22_V4_1505","02:23:00","02:23:00","127","8","0","0"
"GO102_22_V4_1505","02:26:00","02:26:00","152","9","0","0"
"GO102_22_V4_1505","02:39:00","02:40:00","102","10","0","0"
"GO102_22_V4_1505","02:43:00","02:43:00","107","11","0","0"
"GO102_22_V4_1505","02:59:00","02:59:00","237","12","0","0"
"GO102_22_V4_1507","03:54:00","03:54:00","91","1","0","0"
"GO102_22_V4_1507","03:59:00","03:59:00","40","2","0","0"
"GO102_22_V4_1507","04:05:00","04:05:00","205","3","0","0"
"GO102_22_V4_1507","04:12:00","04:12:00","92","4","0","0"
"GO102_22_V4_1507","04:17:00","04:17:00","213","5","0","0"
"GO102_22_V4_1507","04:20:00","04:20:00","39","6","0","0"
"GO102_22_V4_1507","04:23:00","04:23:00","132","7","0","0"
"GO102_22_V4_1507","04:25:00","04:25:00","127","8","0","0"
"GO102_22_V4_1507","04:28:00","04:28:00","152","9","0","0"
"GO102_22_V4_1507","04:31:00","04:31:00","359","10","0","0"
"GO102_22_V4_1507","04:36:00","04:36:00","86","11","1","1"
"GO102_22_V4_1507","04:41:00","04:42:00","102","12","0","0"
"GO102_22_V4_1507","04:46:00","04:46:00","107","13","0","0"
"GO102_22_V4_1507","05:01:00","05:01:00","237","14","0","0"
"GO102_22_V4_1509_1","05:13:00","05:13:00","91","1","0","0"
"GO102_22_V4_1509_1","05:18:00","05:18:00","40","2","0","0"
"GO102_22_V4_1509_1","05:24:00","05:24:00","205","3","0","0"
"GO102_22_V4_1509_1","05:31:00","05:31:00","92","4","0","0"
"GO102_22_V4_1509_1","05:36:00","05:36:00","213","5","0","0"
"GO102_22_V4_1509_1","05:39:00","05:39:00","39","6","0","0"
"GO102_22_V4_1509_1","05:42:00","05:42:00","132","7","0","0"
"GO102_22_V4_1509_1","05:44:00","05:44:00","127","8","0","0"
"GO102_22_V4_1509_1","05:47:00","05:47:00","152","9","0","0"
"GO102_22_V4_1509_1","06:00:00","06:01:00","102","10","0","0"
"GO102_22_V4_1509_1","06:05:00","06:05:00","107","11","0","0"
"GO102_22_V4_1509_1","06:20:00","06:20:00","237","12","0","0"
"GO102_22_V4_1510","06:06:00","06:06:00","237","1","0","0"
"GO102_22_V4_1510","06:22:00","06:22:00","107","2","0","0"
"GO102_22_V4_1510","06:26:00","06:27:00","102","3","0","0"
"GO102_22_V4_1510","06:31:00","06:31:00","86","4","1","1"
"GO102_22_V4_1510","06:33:00","06:33:00","89","5","0","0"
"GO102_22_V4_1510","06:37:00","06:37:00","63","6","0","0"
"GO102_22_V4_1510","06:39:00","06:39:00","152","7","0","0"
"GO102_22_V4_1510","06:41:00","06:41:00","127","8","0","0"
"GO102_22_V4_1510","06:44:00","06:44:00","132","9","0","0"
"GO102_22_V4_1510","06:47:00","06:47:00","39","10","0","0"
"GO102_22_V4_1510","06:50:00","06:50:00","213","11","0","0"
"GO102_22_V4_1510","06:55:00","06:55:00","92","12","0","0"
"GO102_22_V4_1510","07:02:00","07:02:00","205","13","0","0"
"GO102_22_V4_1510","07:07:00","07:07:00","40","14","0","0"
"GO102_22_V4_1510","07:15:00","07:15:00","91","15","0","0"
"GO102_22_V4_1511","05:43:00","05:43:00","91","1","0","0"
"GO102_22_V4_1511","05:48:00","05:48:00","40","2","0","0"
"GO102_22_V4_1511","05:54:00","05:54:00","205","3","0","0"
"GO102_22_V4_1511","06:01:00","06:01:00","92","4","0","0"
"GO102_22_V4_1511","06:05:00","06:05:00","213","5","0","0"
"GO102_22_V4_1511","06:11:00","06:11:00","132","6","0","0"
"GO102_22_V4_1511","06:13:00","06:13:00","127","7","0","0"
"GO102_22_V4_1511","06:15:00","06:15:00","152","8","0","0"
"GO102_22_V4_1511","06:26:00","06:27:00","102","9","0","0"
"GO102_22_V4_1511","06:45:00","06:45:00","237","10","0","0"
"GO102_22_V4_1512","07:09:00","07:09:00","237","1","0","0"
"GO102_22_V4_1512","07:26:00","07:26:00","107","2","0","0"
"GO102_22_V4_1512","07:30:00","07:31:00","102","3","0","0"
"GO102_22_V4_1512","07:40:00","07:40:00","63","4","0","0"
"GO102_22_V4_1512","07:42:00","07:42:00","152","5","0","0"
"GO102_22_V4_1512","07:44:00","07:44:00","127","6","0","0"
"GO102_22_V4_1512","07:47:00","07:47:00","132","7","0","0"
"GO102_22_V4_1512","07:50:00","07:50:00","39","8","0","0"
"GO102_22_V4_1512","07:53:00","07:53:00","213","9","0","0"
"GO102_22_V4_1512","07:58:00","07:58:00","92","10","0","0"
"GO102_22_V4_1512","08:05:00","08:05:00","205","11","0","0"
"GO102_22_V4_1512","08:10:00","08:10:00","40","12","0","0"
"GO102_22_V4_1512","08:18:00","08:18:00","91","13","0","0"
"GO102_22_V4_1513","06:13:00","06:13:00","91","1","0","0"
"GO102_22_V4_1513","06:18:00","06:18:00","40","2","0","0"
"GO102_22_V4_1513","06:24:00","06:24:00","205","3","0","0"
"GO102_22_V4_1513","06:31:00","06:31:00","92","4","0","0"
"GO102_22_V4_1513","06:36:00","06:36:00","213","5","0","0"
"GO102_22_V4_1513","06:39:00","06:39:00","39","6","0","0"
"GO102_22_V4_1513","06:42:00","06:42:00","132","7","0","0"
"GO102_22_V4_1513","06:44:00","06:44:00","127","8","0","0"
"GO102_22_V4_1513","06:47:00","06:47:00","152","9","0","0"
"GO102_22_V4_1513","06:58:00","06:59:00","102","10","0","0"
"GO102_22_V4_1513","07:03:00","07:03:00","107","11","0","0"
"GO102_22_V4_1513","07:19:00","07:19:00","237","12","0","0"
"GO102_22_V4_1514","08:08:00","08:08:00","237","1","0","0"
"GO102_22_V4_1514","08:25:00","08:25:00","107","2","0","0"
"GO102_22_V4_1514","08:29:00","08:30:00","102","3","0","0"
"GO102_22_V4_1514","08:34:00","08:34:00","86","4","1","1"
"GO102_22_V4_1514","08:36:00","08:36:00","89","5","0","0"
"GO102_22_V4_1514","08:40:00","08:40:00","63","6","0","0"
"GO102_22_V4_1514","08:42:00","08:42:00","152","7","0","0"
"GO102_22_V4_1514","08:44:00","08:44:00","127","8","0","0"
"GO102_22_V4_1514","08:47:00","08:47:00","132","9","0","0"
"GO102_22_V4_1514","08:50:00","08:50:00","39","10","0","0"
"GO102_22_V4_1514","08:53:00","08:53:00","213","11","0","0"
"GO102_22_V4_1514","08:58:00","08:58:00","92","12","0","0"
"GO102_22_V4_1514","09:05:00","09:05:00","205","13","0","0"
"GO102_22_V4_1514","09:10:00","09:10:00","40","14","0","0"
"GO102_22_V4_1514","09:18:00","09:18:00","91","15","0","0"
"GO102_22_V4_1515","06:46:00","06:46:00","91","1","0","0"
"GO102_22_V4_1515","06:51:00","06:51:00","40","2","0","0"
"GO102_22_V4_1515","06:57:00","06:57:00","205","3","0","0"
"GO102_22_V4_1515","07:04:00","07:04:00","92","4","0","0"
"GO102_22_V4_1515","07:11:00","07:11:00","39","5","0","0"
"GO102_22_V4_1515","07:26:00","07:27:00","102","6","0","0"
"GO102_22_V4_1515","07:46:00","07:46:00","237","7","0","0"
"GO102_22_V4_1516","09:09:00","09:09:00","237","1","0","0"
"GO102_22_V4_1516","09:26:00","09:26:00","107","2","0","0"
"GO102_22_V4_1516","09:30:00","09:31:00","102","3","0","0"
"GO102_22_V4_1516","09:35:00","09:35:00","86","4","1","1"
"GO102_22_V4_1516","09:40:00","09:40:00","63","5","0","0"
"GO102_22_V4_1516","09:42:00","09:42:00","152","6","0","0"
"GO102_22_V4_1516","09:44:00","09:44:00","127","7","0","0"
"GO102_22_V4_1516","09:47:00","09:47:00","132","8","0","0"
"GO102_22_V4_1516","09:50:00","09:50:00","39","9","0","0"
"GO102_22_V4_1516","09:53:00","09:53:00","213","10","0","0"
"GO102_22_V4_1516","09:58:00","09:58:00","92","11","0","0"
"GO102_22_V4_1516","10:05:00","10:05:00","205","12","0","0"
"GO102_22_V4_1516","10:10:00","10:10:00","40","13","0","0"
"GO102_22_V4_1516","10:18:00","10:18:00","91","14","0","0"
"GO102_22_V4_1517","07:21:00","07:21:00","91","1","0","0"
"GO102_22_V4_1517","07:26:00","07:26:00","40","2","0","0"
"GO102_22_V4_1517","07:32:00","07:32:00","205","3","0","0"
"GO102_22_V4_1517","07:39:00","07:39:00","92","4","0","0"
"GO102_22_V4_1517","07:44:00","07:44:00","213","5","0","0"
"GO102_22_V4_1517","07:47:00","07:47:00","39","6","0","0"
"GO102_22_V4_1517","07:49:00","07:49:00","132","7","0","0"
"GO102_22_V4_1517","08:04:00","08:05:00","102","8","0","0"
"GO102_22_V4_1517","08:24:00","08:24:00","237","9","0","0"
"GO102_22_V4_1518","10:07:00","10:07:00","237","1","0","0"
"GO102_22_V4_1518","10:24:00","10:24:00","107","2","0","0"
"GO102_22_V4_1518","10:28:00","10:29:00","102","3","0","0"
"GO102_22_V4_1518","10:33:00","10:33:00","86","4","1","1"
"GO102_22_V4_1518","10:40:00","10:40:00","63","5","0","0"
"GO102_22_V4_1518","10:42:00","10:42:00","152","6","0","0"
"GO102_22_V4_1518","10:44:00","10:44:00","127","7","0","0"
"GO102_22_V4_1518","10:47:00","10:47:00","132","8","0","0"
"GO102_22_V4_1518","10:50:00","10:50:00","39","9","0","0"
"GO102_22_V4_1518","10:53:00","10:53:00","213","10","0","0"
"GO102_22_V4_1518","10:58:00","10:58:00","92","11","0","0"
"GO102_22_V4_1518","11:05:00","11:05:00","205","12","0","0"
"GO102_22_V4_1518","11:10:00","11:10:00","40","13","0","0"
"GO102_22_V4_1518","11:18:00","11:18:00","91","14","0","0"
"GO102_22_V4_1520","11:09:00","11:09:00","237","1","0","0"
"GO102_22_V4_1520","11:26:00","11:26:00","107","2","0","0"
"GO102_22_V4_1520","11:30:00","11:31:00","102","3","0","0"
"GO102_22_V4_1520","11:35:00","11:35:00","86","4","1","1"
"GO102_22_V4_1520","11:40:00","11:40:00","63","5","0","0"
"GO102_22_V4_1520","11:42:00","11:42:00","152","6","0","0"
"GO102_22_V4_1520","11:44:00","11:44:00","127","7","0","0"
"GO102_22_V4_1520","11:47:00","11:47:00","132","8","0","0"
"GO102_22_V4_1520","11:50:00","11:50:00","39","9","0","0"
"GO102_22_V4_1520","11:53:00","11:53:00","213","10","0","0"
"GO102_22_V4_1520","11:58:00","11:58:00","92","11","0","0"
"GO102_22_V4_1520","12:05:00","12:05:00","205","12","0","0"
"GO102_22_V4_1520","12:10:00","12:10:00","40","13","0","0"
"GO102_22_V4_1520","12:18:00","12:18:00","91","14","0","0"
"GO102_22_V4_1521","08:24:00","08:24:00","91","1","0","0"
"GO102_22_V4_1521","08:29:00","08:29:00","40","2","0","0"
"GO102_22_V4_1521","08:35:00","08:35:00","205","3","0","0"
"GO102_22_V4_1521","08:42:00","08:42:00","92","4","0","0"
"GO102_22_V4_1521","08:47:00","08:47:00","213","5","0","0"
"GO102_22_V4_1521","08:50:00","08:50:00","39","6","0","0"
"GO102_22_V4_1521","08:53:00","08:53:00","132","7","0","0"
"GO102_22_V4_1521","08:55:00","08:55:00","127","8","0","0"
"GO102_22_V4_1521","08:57:00","08:57:00","152","9","0","0"
"GO102_22_V4_1521","09:09:00","09:10:00","102","10","0","0"
"GO102_22_V4_1521","09:28:00","09:28:00","237","11","0","0"
"GO102_22_V4_1523","09:02:00","09:02:00","91","1","0","0"
