service_id,date,exception_type
246003624602186,20230617,1
246003624602186,20230729,1
246003624602186,20230805,1
246003624602186,20230923,1
246003724600926,20230429,1
246003724600927,20230507,1
246000924600293,20230308,1
246000924600294,20230309,1
246000924600293,20230315,1
246003024602184,20230406,1
246003024602185,20230407,1
246003024602187,20230409,1
246003024602184,20230420,1
246003024602183,20230426,1
246003024602186,20230603,1
246003024602181,20230605,1
246003024602187,20230702,1
246003024602182,20230704,1
246003024602182,20230718,1
246003024602181,20230821,1
246003024602183,20230823,1
246003024602187,20230903,1
246003024602182,20230905,1
246003024602185,20230908,1
246003024602187,20230917,1
246003824600912,20230425,1
246003824600912,20230509,1
246003824600912,20230516,1
246003824600912,20230523,1
246013624601751,20230710,1
246013624601752,20230801,1
246013624601753,20230802,1
246013624601752,20230808,1
246013624601754,20230810,1
246013624601752,20230815,1
246013624601755,20230818,1
246017824601821,20230821,1
246003124600871,20230327,1
246003124600871,20230410,1
246003124600871,20230501,1
246009424600951,20230529,1
246010124601221,20230626,1
246013624601851,20230717,1
246003024602127,20230430,1
246003024602127,20230611,1
246003024602127,20230827,1
246001024600272,20230314,1
246003024600867,20230430,1
246010024601217,20230618,1
246013524601847,20230806,1
246004024600424,20230406,1
246004524600472,20230411,1
246000924600211,20230306,1
246000924600217,20230312,1
246002424600292,20230321,1
246002424600295,20230324,1
246003124600845,20230331,1
246003124600845,20230414,1
246003124600842,20230418,1
246003124600845,20230428,1
246003124600842,20230502,1
246003124600845,20230505,1
246003124600842,20230516,1
246003124600845,20230519,1
246013624601821,20230717,1
246013624601822,20230718,1
246013624601821,20230807,1
246013624601821,20230821,1
246009124600915,20230526,1
246008024600844,20230518,1
246010124601055,20230609,1
246010824601123,20230614,1
246012224601263,20230628,1
246013624601401,20230710,1
246016424601683,20230809,1
246019524601954,20230907,1
246003624600926,20230429,1
246003624600926,20230527,1
246019224601976,20230909,1
246003424600344,20230330,1
246005324600565,20230421,1
246006624600681,20230501,1
246007324600772,20230509,1
246014724601475,20230721,1
246003624601276,20230429,1
246003624601276,20230527,1
246003624601276,20230617,1
246014124602186,20230826,1
246001024600171,20230306,1
246001124600214,20230309,1
246002424600283,20230322,1
246003124600422,20230328,1
246003124600422,20230404,1
246003124600423,20230405,1
246004524600912,20230411,1
246004524600915,20230421,1
246004524600914,20230511,1
246004524600912,20230523,1
246000924600282,20230307,1
246000924600277,20230305,1
246017924601802,20230822,1
246017924601803,20230823,1
246001124600283,20230315,1
246001124600284,20230316,1
246001124600285,20230317,1
246001124600282,20230321,1
246001124600284,20230323,1
246001024600306,20230311,1
246001024600303,20230315,1
246003124602196,20230401,1
246003124602191,20230410,1
246003124602191,20230417,1
246003124602193,20230503,1
246003124602192,20230509,1
246003124602191,20230529,1
246003124602192,20230530,1
246003124602191,20230605,1
246003124602194,20230608,1
246003124602196,20230610,1
246003124602197,20230625,1
246003124602196,20230708,1
246003124602192,20230711,1
246003124602197,20230716,1
246003124602196,20230729,1
246003124602197,20230730,1
246003124602195,20230811,1
246003124602196,20230902,1
246003124602197,20230917,1
246003124602197,20230924,1
246003124602192,20230926,1
246003124602175,20230505,1
246003124602175,20230526,1
246003124602172,20230704,1
246003124602174,20230706,1
246003124602172,20230711,1
246003124602175,20230728,1
246003124602175,20230804,1
246003124602175,20230811,1
246003124602174,20230824,1
246003124602171,20230911,1
246003124602175,20230915,1
246003124602175,20230922,1
246003124602175,20230929,1
246003924600402,20230404,1
246005424600573,20230419,1
246006724600693,20230503,1
246008924600926,20230527,1
246011724601204,20230622,1
246014824601486,20230722,1
246019424601973,20230906,1
246003524602175,20230407,1
246003524602175,20230922,1
246019924602172,20230912,1
246019924602172,20230919,1
246019924602173,20230920,1
246001024600284,20230309,1
246001024600283,20230315,1
246001024600285,20230324,1
246003124600911,20230403,1
246003124600913,20230412,1
246003124600912,20230425,1
246003124600912,20230523,1
246009524600984,20230601,1
246010124601261,20230605,1
246010124601261,20230612,1
246010124601264,20230615,1
246010124601262,20230620,1
246013624601891,20230731,1
246013624601893,20230816,1
246013624601894,20230831,1
246003024600926,20230401,1
246003024600927,20230423,1
246003024600926,20230513,1
246003024600927,20230521,1
246009324600997,20230528,1
246010024601276,20230617,1
246010024601276,20230624,1
246012824601346,20230708,1
246000924600237,20230319,1
246003624602186,20230408,1
246003624602186,20230812,1
246003724600927,20230430,1
246003724600927,20230514,1
246000724600085,20230303,1
246000924600291,20230320,1
246003024602181,20230327,1
246003024602181,20230403,1
246003024602182,20230404,1
246003024602186,20230415,1
246003024602183,20230419,1
246003024602186,20230506,1
246003024602182,20230509,1
246003024602183,20230510,1
246003024602184,20230518,1
246003024602187,20230521,1
246003024602181,20230522,1
246003024602183,20230531,1
246003024602185,20230609,1
246003024602182,20230613,1
246003024602182,20230620,1
246003024602185,20230623,1
246003024602181,20230626,1
246003024602184,20230706,1
246003024602181,20230731,1
246003024602187,20230806,1
246003024602181,20230807,1
246003024602182,20230808,1
246003024602184,20230810,1
246003024602185,20230818,1
246003024602185,20230825,1
246003024602183,20230913,1
246003024602185,20230915,1
246003024602184,20230921,1
246003024602182,20230926,1
246003824600913,20230405,1
246003824600915,20230407,1
246003824600911,20230424,1
246003824600915,20230428,1
246003824600913,20230524,1
246003824600914,20230525,1
246013624601753,20230712,1
246013624601752,20230718,1
246013624601755,20230721,1
246013624601751,20230731,1
246013624601755,20230804,1
246013624601755,20230811,1
246017824601825,20230825,1
246001024600241,20230320,1
246003124600871,20230417,1
246019924602131,20230918,1
246003724602127,20230409,1
246003724602127,20230423,1
246003724602127,20230618,1
246003724602127,20230709,1
246003724602127,20230806,1
246003724602127,20230820,1
246003724602127,20230917,1
246003024602127,20230507,1
246003024602127,20230521,1
246003024602127,20230625,1
246003024602127,20230716,1
246003024602127,20230910,1
246000724600285,20230303,1
246000724600285,20230317,1
246001024600274,20230309,1
246003024600867,20230402,1
246013524601847,20230723,1
246005224600554,20230420,1
246002324600297,20230319,1
246002324600296,20230325,1
246000924600217,20230305,1
246000924600212,20230307,1
246000924600211,20230313,1
246000924600212,20230314,1
246000924600213,20230315,1
246002424600296,20230325,1
246003124600844,20230330,1
246003124600842,20230425,1
246013624601825,20230714,1
246013624601824,20230720,1
246013624601825,20230721,1
246013624601822,20230808,1
246005924600635,20230428,1
246008024600842,20230516,1
246012224601262,20230627,1
246013624601402,20230711,1
246016424601684,20230810,1
246019924602031,20230911,1
246019924602032,20230912,1
246021324602174,20230928,1
246004824600495,20230414,1
246006624600683,20230503,1
246008824600912,20230523,1
246010224601033,20230607,1
246011624601194,20230622,1
246003624601276,20230520,1
246003624601276,20230624,1
246014124602186,20230930,1
246001124600215,20230310,1
246003124600421,20230403,1
246004524600915,20230428,1
246000924600283,20230308,1
246000924600283,20230322,1
246000924600277,20230312,1
246000924600271,20230313,1
246000924600277,20230319,1
246000924600271,20230320,1
246001124600283,20230322,1
246000824600096,20230304,1
246001024600303,20230308,1
246001024600307,20230312,1
246001024600307,20230319,1
246001024600301,20230320,1
246003124602193,20230329,1
246003124602194,20230406,1
246003124602197,20230423,1
246003124602192,20230425,1
246003124602193,20230426,1
246003124602194,20230427,1
246003124602196,20230429,1
246003124602196,20230513,1
246003124602191,20230515,1
246003124602194,20230601,1
246003124602196,20230603,1
246003124602192,20230606,1
246003124602192,20230613,1
246003124602194,20230615,1
246003124602195,20230616,1
246003124602191,20230619,1
246003124602191,20230626,1
246003124602192,20230627,1
246003124602196,20230722,1
246003124602192,20230815,1
246003124602195,20230825,1
246003124602191,20230828,1
246003124602193,20230906,1
246003124602193,20230913,1
246003124602195,20230915,1
246003124602196,20230916,1
246003124602196,20230923,1
246003124602194,20230928,1
246003124602175,20230421,1
246003124602171,20230515,1
246003124602175,20230602,1
246003124602171,20230612,1
246003124602175,20230623,1
246003124602171,20230626,1
246003124602171,20230703,1
246003124602175,20230707,1
246003124602171,20230710,1
246003124602174,20230727,1
246003124602172,20230801,1
246003124602171,20230807,1
246003124602174,20230817,1
246003124602171,20230828,1
246003124602174,20230907,1
246003124602175,20230908,1
246003124602171,20230918,1
246006724600692,20230502,1
246006724600694,20230504,1
246015824601626,20230805,1
246017624601766,20230819,1
246020824602114,20230921,1
246003524602175,20230707,1
246003524602175,20230811,1
246003524602175,20230825,1
246001024600145,20230310,1
246001724600204,20230316,1
246002224600296,20230318,1
